,loan_amnt,installment,annual_inc,result,type
8074,3150,110.16,72000,0,楂樼搴楀競
8075,25000,575.12,90000,0,寮犲鍙ｅ競
8076,7000,232.47,40000,0,妗ヤ笢鍖?
8077,2000,64.53,126000,0,妗ヨタ鍖?
8078,15000,531,60000,0,瀹ｅ寲鍖?
8079,12000,297.53,105000,1,涓嬭姳鍥尯
8080,6000,186.61,65000,0,涓囧叏鍖?
8081,15000,323.08,100000,0,宕囩ぜ鍖?
8082,10000,245.8,72280,1,寮犲寳鍘?
8083,35000,495.34,125000,0,搴蜂繚鍘?
8084,8500,286.36,52968,1,娌芥簮鍘?
8085,12000,294.96,40000,0,灏氫箟鍘?
8086,9200,214.03,35000,0,钄氬幙
8087,7500,252.67,58000,0,闃冲師鍘?
8088,9000,294.61,100000,0,鎬€瀹夊幙
8089,15000,518.44,66000,0,鎬€鏉ュ幙
8090,8000,243.34,88000,0,娑块箍鍘?
8091,14000,318.48,45000,1,璧ゅ煄鍘?
8092,5000,172.82,32000,0,瀹氬叴鍘?
8093,5000,161.32,45000,1,鍞愬幙
8094,14400,340.99,57000,0,楂橀槼鍘?
8095,3000,101.8,30000,0,瀹瑰煄鍘?
8096,16000,363.97,105000,0,娑炴簮鍘?
8097,12000,260.85,156000,0,鏈涢兘鍘?
8098,3625,114.42,19000,0,瀹夋柊鍘?
8099,8000,252.51,48000,0,鏄撳幙
8100,11000,347.2,27852,1,鏇查槼鍘?
8101,4200,139.49,29000,0,锠″幙
8102,5400,116.31,33360,0,椤哄钩鍘?
8103,2800,87.09,40000,0,鍗氶噹鍘?
8104,12800,412.96,83820,0,闆勫幙
8105,14125,475.86,44400,0,娑垮窞甯?
8106,16100,412.26,65000,0,瀹氬窞甯?
8107,9600,318.82,94837,0,瀹夊浗甯?
8108,16000,320.54,61200,0,楂樼搴楀競
8109,13400,432.32,38000,0,寮犲鍙ｅ競
8110,4000,121.67,30000,0,妗ヤ笢鍖?
8111,5000,161.32,68000,0,妗ヨタ鍖?
8112,6600,163.64,24000,0,瀹ｅ寲鍖?
8113,4200,126.68,84000,0,涓嬭姳鍥尯
8114,20000,507.76,56500,1,涓囧叏鍖?
8115,12000,291.76,69000,0,宕囩ぜ鍖?
8116,4200,136.69,59500,0,寮犲寳鍘?
8117,21200,487.95,78424.06,1,搴蜂繚鍘?
8118,4400,143.2,55000,0,娌芥簮鍘?
8119,4000,124.41,57000,0,灏氫箟鍘?
8120,12000,361.92,65000,0,钄氬幙
8121,2000,62.21,55000,0,闃冲師鍘?
8122,12000,373.22,55000,0,鎬€瀹夊幙
8123,18000,593.49,90000,0,鎬€鏉ュ幙
8124,10000,336.9,34800,1,娑块箍鍘?
8125,15000,329.82,37000,1,璧ゅ煄鍘?
8126,5000,162.73,72000,0,瀹氬叴鍘?
8127,6500,209.71,26010,0,鍞愬幙
8128,6000,196.41,33600,0,楂橀槼鍘?
8129,8000,258.1,40000,0,瀹瑰煄鍘?
8130,2200,72.54,18000,1,娑炴簮鍘?
8131,14125,475.86,46400,0,鏈涢兘鍘?
8132,4350,132.32,31200,0,瀹夋柊鍘?
8133,10000,227.48,82404,0,鏄撳幙
8134,11200,377.32,63000,0,鏇查槼鍘?
8135,10000,349.7,135000,0,锠″幙
8136,8000,269.52,75000,0,椤哄钩鍘?
8137,22400,696.68,113000,0,鍗氶噹鍘?
8138,2800,63.7,129996,0,闆勫幙
8139,7000,217.72,45000,1,娑垮窞甯?
8140,7200,239.11,31000,0,瀹氬窞甯?
8141,2200,73.07,40000,0,瀹夊浗甯?
8142,12200,190.21,64000,1,楂樼搴楀競
8143,35000,554.76,114000,0,寮犲鍙ｅ競
8144,24000,746.44,131004,0,妗ヤ笢鍖?
8145,35000,510.96,93600,0,妗ヨタ鍖?
8146,8000,265.68,85000,0,瀹ｅ寲鍖?
8147,7000,217.72,55000,1,涓嬭姳鍥尯
8148,3375,85.69,21403.44,0,涓囧叏鍖?
8149,10000,227.48,39996,0,宕囩ぜ鍖?
8150,13600,445.19,53400,0,寮犲寳鍘?
8151,2400,74.65,62400,0,搴蜂繚鍘?
8152,30000,1061.99,90000,0,娌芥簮鍘?
8153,6000,195.27,32760,0,灏氫箟鍘?
8154,1250,37.7,70000,0,钄氬幙
8155,25000,777.55,53148,1,闃冲師鍘?
8156,8000,278.23,52500,0,鎬€瀹夊幙
8157,35000,1088.56,96000,0,鎬€鏉ュ幙
8158,1500,45.24,60000,1,娑块箍鍘?
8159,5400,127.88,51996,1,璧ゅ煄鍘?
8160,4000,104.41,71000,1,瀹氬叴鍘?
8161,15000,305.74,80000,0,鍞愬幙
8162,19000,326.52,55000,0,楂橀槼鍘?
8163,20000,430.78,98000,0,瀹瑰煄鍘?
8164,8000,243.34,110000,0,娑炴簮鍘?
8165,3500,124.6,60000,1,鏈涢兘鍘?
8166,16000,324.52,48000,0,瀹夋柊鍘?
8167,8000,243.34,32000,0,鏄撳幙
8168,20000,380.98,54000,1,鏇查槼鍘?
8169,2200,68.43,45000,1,锠″幙
8170,15000,466.53,35000,0,椤哄钩鍘?
8171,11500,220.1,106000,0,鍗氶噹鍘?
8172,2425,76.55,36000,0,闆勫幙
8173,4000,135.73,37200,0,娑垮窞甯?
8174,4500,139.96,41500,0,瀹氬窞甯?
8175,3200,113.28,60000,1,瀹夊浗甯?
8176,20000,290.24,39150,0,楂樼搴楀競
8177,4000,124.41,95000,0,寮犲鍙ｅ競
8178,3000,109.05,43000,0,妗ヤ笢鍖?
8179,17000,564.57,30000,1,妗ヨタ鍖?
8180,21000,734.37,59617.48,0,瀹ｅ寲鍖?
8181,8600,302.31,35000,0,涓嬭姳鍥尯
8182,13000,260.44,65000,0,涓囧叏鍖?
8183,18000,559.83,89004,0,宕囩ぜ鍖?
8184,14300,383.82,30000,1,寮犲寳鍘?
8185,5000,164.86,200000,0,搴蜂繚鍘?
8186,6000,193.58,20400,0,娌芥簮鍘?
8187,6000,195.27,50000,0,灏氫箟鍘?
8188,5225,162.51,135000,1,钄氬幙
8189,7800,255.33,33000,0,闃冲師鍘?
8190,3500,114.57,62400,0,鎬€瀹夊幙
8191,6000,196.41,30000,1,鎬€鏉ュ幙
8192,9600,303.01,45000,0,娑块箍鍘?
8193,15000,452.4,72000,0,璧ゅ煄鍘?
8194,12000,246.15,45000,0,瀹氬叴鍘?
8195,8000,198.35,28600,0,鍞愬幙
8196,18000,555.71,86100,0,楂橀槼鍘?
8197,24000,609.32,72528,0,瀹瑰煄鍘?
8198,14800,460.31,28800,0,娑炴簮鍘?
8199,2500,88.5,70000,0,鏈涢兘鍘?
8200,8000,269.52,40000,0,瀹夋柊鍘?
8201,30000,440.54,46000,0,鏄撳幙
8202,4800,146.01,20000,0,鏇查槼鍘?
8203,28000,395.87,133000,0,锠″幙
8204,5500,171.06,34200,0,椤哄钩鍘?
8205,32400,744.77,63000,1,鍗氶噹鍘?
8206,10000,322.63,39580.8,0,闆勫幙
8207,14000,318.48,110000,0,娑垮窞甯?
8208,4800,106.75,29004,0,瀹氬窞甯?
8209,6000,180.96,24000,0,瀹夊浗甯?
8210,3500,108.86,63000,0,楂樼搴楀競
8211,8000,243.34,79000,0,寮犲鍙ｅ競
8212,20000,439.76,80000,0,妗ヤ笢鍖?
8213,15000,376.76,40000,1,妗ヨタ鍖?
8214,13500,426.1,117500,0,瀹ｅ寲鍖?
8215,19600,372.38,50400,0,涓嬭姳鍥尯
8216,4650,150.03,22392,0,涓囧叏鍖?
8217,3000,99.63,50496,0,宕囩ぜ鍖?
8218,6000,186.61,97000,0,寮犲寳鍘?
8219,28000,870.85,75600,0,搴蜂繚鍘?
8220,14675,333.83,38004,0,娌芥簮鍘?
8221,4200,105.5,60000,1,灏氫箟鍘?
8222,15000,368.69,48716,1,钄氬幙
8223,12000,246.15,65000,0,闃冲師鍘?
8224,6400,202.01,62758,0,鎬€瀹夊幙
8225,16000,363.97,100000,0,鎬€鏉ュ幙
8226,35000,685.15,106000,0,娑块箍鍘?
8227,4800,157.13,120000,0,璧ゅ煄鍘?
8228,6475,199.9,92000,1,瀹氬叴鍘?
8229,20000,399.76,55800,0,鍞愬幙
8230,24000,568.32,72000,0,楂橀槼鍘?
8231,8000,281.22,143400,0,瀹瑰煄鍘?
8232,5000,102.56,105000,0,娑炴簮鍘?
8233,9600,316.53,126000,0,鏈涢兘鍘?
8234,9000,290.37,51000,0,瀹夋柊鍘?
8235,8000,241.28,90000,0,鏄撳幙
8236,9000,292.91,72500,0,鏇查槼鍘?
8237,20000,617.46,60000,0,锠″幙
8238,14000,461.6,76500,0,椤哄钩鍘?
8239,1000,34.78,72000,0,鍗氶噹鍘?
8240,6000,197.83,35000,1,闆勫幙
8241,3700,112.55,70000,0,娑垮窞甯?
8242,35000,514.64,90000,0,瀹氬窞甯?
8243,6500,212.78,55000,0,瀹夊浗甯?
8244,4000,120.64,65000,0,楂樼搴楀競
8245,15000,345.08,107000,0,寮犲鍙ｅ競
8246,1325,45.8,51500,0,妗ヤ笢鍖?
8247,15000,494.57,109000,0,妗ヨタ鍖?
8248,3200,96.52,63996,0,瀹ｅ寲鍖?
8249,19000,644.68,115000,0,涓嬭姳鍥尯
8250,20000,424.85,87500,0,涓囧叏鍖?
8251,2200,72.54,50123,0,宕囩ぜ鍖?
8252,21750,408.04,47000,0,寮犲寳鍘?
8253,8000,246.99,93000,0,搴蜂繚鍘?
8254,15000,473.45,47000,0,娌芥簮鍘?
8255,35000,531.74,155000,0,灏氫箟鍘?
8256,11000,331.76,105000,0,钄氬幙
8257,16800,373.63,140000,0,闃冲師鍘?
8258,4000,146.2,72000,0,鎬€瀹夊幙
8259,5200,180.85,35000,0,鎬€鏉ュ幙
8260,7000,229.14,30000,1,娑块箍鍘?
8261,13000,456.98,120000,1,璧ゅ煄鍘?
8262,20000,664.2,58000,0,瀹氬叴鍘?
8263,10500,268.87,80000,0,鍞愬幙
8264,19425,645.1,54000,0,楂橀槼鍘?
8265,12000,370.48,120000,1,瀹瑰煄鍘?
8266,7000,211.12,93000,0,娑炴簮鍘?
8267,4200,126.68,75000,0,鏈涢兘鍘?
8268,17000,238.02,48000,0,瀹夋柊鍘?
8269,2400,73.01,23000,0,鏄撳幙
8270,2500,81.37,33000,0,鏇查槼鍘?
8271,5600,168.9,70000,0,锠″幙
8272,30000,424.92,159996,1,椤哄钩鍘?
8273,35000,896.22,80000,0,鍗氶噹鍘?
8274,14400,375.85,150000,0,闆勫幙
8275,9500,295.47,40000,0,娑垮窞甯?
8276,1200,41.01,36000,0,瀹氬窞甯?
8277,10000,304.18,84000,0,瀹夊浗甯?
8278,5650,170.41,48000,0,楂樼搴楀競
8279,26400,371.54,125000,0,寮犲鍙ｅ競
8280,8000,265.68,26000,0,妗ヤ笢鍖?
8281,13500,419.88,64402,0,妗ヨタ鍖?
8282,6200,188.59,76800,0,瀹ｅ寲鍖?
8283,24000,730.02,70000,0,涓嬭姳鍥尯
8284,5000,154.37,21648,0,涓囧叏鍖?
8285,29600,442.27,56948,0,宕囩ぜ鍖?
8286,16800,557.93,60000,0,寮犲寳鍘?
8287,5000,162.73,65000,0,搴蜂繚鍘?
8288,20000,444.79,65000,0,娌芥簮鍘?
8289,5000,162.73,42000,0,灏氫箟鍘?
8290,14400,485.13,117600,0,钄氬幙
8291,16000,274.12,48000,0,闃冲師鍘?
8292,4000,130.18,37000,0,鎬€瀹夊幙
8293,12000,246.15,60000,0,鎬€鏉ュ幙
8294,1500,51.26,40000,0,娑块箍鍘?
8295,12500,377,182500,0,璧ゅ煄鍘?
8296,2000,67.38,51024,0,瀹氬叴鍘?
8297,20000,491.59,58500,1,鍞愬幙
8298,6000,123.08,33996,0,楂橀槼鍘?
8299,12600,280.22,54000,1,瀹瑰煄鍘?
8300,25000,555.99,52000,0,娑炴簮鍘?
8301,4800,131.87,48960,1,鏈涢兘鍘?
8302,22350,351.62,55000,0,瀹夋柊鍘?
8303,10000,329.72,38400,1,鏄撳幙
8304,3000,101.07,19200,0,鏇查槼鍘?
8305,2500,56.87,46072,1,锠″幙
8306,21000,687.42,127000,0,椤哄钩鍘?
8307,15000,376.76,120000,0,鍗氶噹鍘?
8308,20000,654.68,51996,0,闆勫幙
8309,16000,531.36,69600,0,娑垮窞甯?
8310,3000,91.26,16620,0,瀹氬窞甯?
8311,30000,989.14,120000,0,瀹夊浗甯?
8312,18000,290.24,68000,0,楂樼搴楀競
8313,14300,351.49,85000,1,寮犲鍙ｅ競
8314,16000,389.01,111000,0,妗ヤ笢鍖?
8315,35000,680.49,125000,0,妗ヨタ鍖?
8316,18250,567.61,37000,0,瀹ｅ寲鍖?
8317,7300,230.41,96000,0,涓嬭姳鍥尯
8318,14400,246.27,45000,1,涓囧叏鍖?
8319,15000,380.82,45000,0,宕囩ぜ鍖?
8320,1400,42.59,92000,0,寮犲寳鍘?
8321,15000,368.69,66000,1,搴蜂繚鍘?
8322,18500,575.39,75000,0,娌芥簮鍘?
8323,5000,179.49,42000,0,灏氫箟鍘?
8324,32000,621.13,120000,1,钄氬幙
8325,12000,272.98,81500,0,闃冲師鍘?
8326,28000,449.8,128000,0,鎬€瀹夊幙
8327,22250,863.85,95000,0,鎬€鏉ュ幙
8328,35000,976.24,110000,1,娑块箍鍘?
8329,4500,142.04,60000,1,璧ゅ煄鍘?
8330,1000,32.98,56000,0,瀹氬叴鍘?
8331,20400,522.37,61173,0,鍞愬幙
8332,35000,529.86,75000,0,楂橀槼鍘?
8333,21500,765.36,65000,1,瀹瑰煄鍘?
8334,9200,214.03,46572,0,娑炴簮鍘?
8335,35000,778.38,74000,0,鏈涢兘鍘?
8336,6000,180.96,24000,0,瀹夋柊鍘?
8337,27000,593.67,86000,0,鏄撳幙
8338,11000,360.08,80000,0,鏇查槼鍘?
8339,35000,628.85,124500,1,锠″幙
8340,12000,365.01,60000,0,椤哄钩鍘?
8341,19200,428.91,135000,0,鍗氶噹鍘?
8342,4350,142.4,50000,0,闆勫幙
8343,7800,274.19,50000,0,娑垮窞甯?
8344,10000,351.53,72000,0,瀹氬窞甯?
8345,18000,606.41,60000,0,瀹夊浗甯?
8346,27000,550.54,73992,1,楂樼搴楀競
8347,8500,268.29,27000,1,寮犲鍙ｅ競
8348,7200,223.94,18200,0,妗ヤ笢鍖?
8349,35000,552.99,144000,0,妗ヨタ鍖?
8350,9000,273.76,64000,0,瀹ｅ寲鍖?
8351,15250,339.16,30000,1,涓嬭姳鍥尯
8352,24925,554.32,45000,1,涓囧叏鍖?
8353,20000,622.04,180000,0,宕囩ぜ鍖?
8354,5000,155.51,42000,0,寮犲寳鍘?
8355,6000,180.96,92259,0,搴蜂繚鍘?
8356,3825,115.37,85000,0,娌芥簮鍘?
8357,5000,154.37,39000,0,灏氫箟鍘?
8358,25000,652.51,80000,0,钄氬幙
8359,1000,30.42,115000,0,闃冲師鍘?
8360,8000,273.39,150000,0,鎬€瀹夊幙
8361,20000,631.26,51000,0,鎬€鏉ュ幙
8362,10175,342.79,158000,1,娑块箍鍘?
8363,5000,164.86,30000,0,璧ゅ煄鍘?
8364,15000,408.85,40000,1,瀹氬叴鍘?
8365,14000,458.28,125000,0,鍞愬幙
8366,7600,184.78,48000,0,楂橀槼鍘?
8367,4000,130.18,42000,0,瀹瑰煄鍘?
8368,5600,168.9,27000,0,娑炴簮鍘?
8369,2500,87.89,60000,0,鏈涢兘鍘?
8370,30000,525.48,80004,0,瀹夋柊鍘?
8371,6750,220.96,60000,0,鏄撳幙
8372,6000,202.14,58000,0,鏇查槼鍘?
8373,9000,296.75,35000,0,锠″幙
8374,6200,195.7,56000,0,椤哄钩鍘?
8375,35000,496.92,170000,0,鍗氶噹鍘?
8376,3700,114.23,48000,0,闆勫幙
8377,2000,61.75,56000,0,娑垮窞甯?
8378,5000,125.59,29162.92,0,瀹氬窞甯?
8379,13000,392.08,102000,0,瀹夊浗甯?
8380,6000,189.38,100000,0,楂樼搴楀競
8381,35000,1256.4,190000,0,寮犲鍙ｅ競
8382,20000,631.26,63000,0,妗ヤ笢鍖?
8383,35000,1230.33,97000,0,妗ヨタ鍖?
8384,6000,182.51,51000,0,瀹ｅ寲鍖?
8385,2500,77.76,119004,0,涓嬭姳鍥尯
8386,18000,442.43,103000,1,涓囧叏鍖?
8387,24000,746.44,85000,0,宕囩ぜ鍖?
8388,25000,352.7,88000,0,寮犲寳鍘?
8389,30000,1049.1,200000,0,搴蜂繚鍘?
8390,4200,141.5,35000,0,娌芥簮鍘?
8391,8600,209.09,42100,0,灏氫箟鍘?
8392,3200,101.01,50000,0,钄氬幙
8393,14600,397.95,61200,0,闃冲師鍘?
8394,4600,158.99,30000,0,鎬€瀹夊幙
8395,6225,203.77,63250,0,鎬€鏉ュ幙
8396,35000,1154,165000,0,娑块箍鍘?
8397,10000,336.9,42000,0,璧ゅ煄鍘?
8398,20000,380.26,117000,0,瀹氬叴鍘?
8399,20000,664.2,65004,0,鍞愬幙
8400,25600,778.69,192000,0,楂橀槼鍘?
8401,16800,506.69,115000,0,瀹瑰煄鍘?
8402,15000,333.6,88712,0,娑炴簮鍘?
8403,20000,617.46,162000,0,鏈涢兘鍘?
8404,20000,532.67,120000,0,瀹夋柊鍘?
8405,10000,315.63,35000,0,鏄撳幙
8406,14000,378.67,90000,0,鏇查槼鍘?
8407,4800,151.51,33600,0,锠″幙
8408,20000,495.87,45000,0,椤哄钩鍘?
8409,8000,258.1,100000,0,鍗氶噹鍘?
8410,25000,634.7,102000,1,闆勫幙
8411,16000,531.36,96000,0,娑垮窞甯?
8412,12000,365.01,77000,0,瀹氬窞甯?
8413,3000,93.31,110400,0,瀹夊浗甯?
8414,15000,368.69,50004,1,楂樼搴楀競
8415,7500,241.97,30000,1,寮犲鍙ｅ競
8416,4800,159.41,29534,0,妗ヤ笢鍖?
8417,15000,494.57,121000,0,妗ヨタ鍖?
8418,10000,219.88,60000,0,瀹ｅ寲鍖?
8419,1850,61.44,42000,0,涓嬭姳鍥尯
8420,30000,428.23,165000,0,涓囧叏鍖?
8421,6625,230.41,40269,0,宕囩ぜ鍖?
8422,6000,180.96,32000,0,寮犲寳鍘?
8423,15000,307.68,48000,0,搴蜂繚鍘?
8424,8000,243.34,75000,0,娌芥簮鍘?
8425,35000,666.72,98000,0,灏氫箟鍘?
8426,20000,478.22,60000,1,钄氬幙
8427,3000,61.54,52800,0,闃冲師鍘?
8428,6400,206.48,33000,0,鎬€瀹夊幙
8429,19000,266.29,75000,1,鎬€鏉ュ幙
8430,33950,464.15,50000,0,娑块箍鍘?
8431,8000,260.36,102500,0,璧ゅ煄鍘?
8432,7000,167.38,65000,0,瀹氬叴鍘?
8433,10000,245.8,100008,0,鍞愬幙
8434,12000,254.91,71000,0,楂橀槼鍘?
8435,7000,227.82,52000,0,瀹瑰煄鍘?
8436,3000,98.92,42000,1,娑炴簮鍘?
8437,25975,924.66,80000,0,鏈涢兘鍘?
8438,2400,81.44,50000,0,瀹夋柊鍘?
8439,4600,151.67,50000,0,鏄撳幙
8440,6000,186.61,72000,0,鏇查槼鍘?
8441,14400,520.53,74000,0,锠″幙
8442,6000,199.26,24000,0,椤哄钩鍘?
8443,9800,298.1,80000,0,鍗氶噹鍘?
8444,13250,200.64,36000,1,闆勫幙
8445,17000,366.16,83500,0,娑垮窞甯?
8446,2400,78.11,19200,0,瀹氬窞甯?
8447,12000,395.66,108000,1,瀹夊浗甯?
8448,30000,1084.43,124000,0,楂樼搴楀競
8449,6000,203.59,50460.8,0,寮犲鍙ｅ競
8450,17850,592.8,100280,0,妗ヤ笢鍖?
8451,13500,345.69,66000,1,妗ヨタ鍖?
8452,14000,230.48,72000,0,瀹ｅ寲鍖?
8453,25000,842.23,150000,0,涓嬭姳鍥尯
8454,5600,147.41,35000,0,涓囧叏鍖?
8455,4000,130.18,28550,0,宕囩ぜ鍖?
8456,12000,291.76,78000,0,寮犲寳鍘?
8457,25000,771.82,69000,0,搴蜂繚鍘?
8458,17875,551.85,30000,0,娌芥簮鍘?
8459,20000,316.63,85000,1,灏氫箟鍘?
8460,18000,580.73,66000,0,钄氬幙
8461,3000,94.69,110000,0,闃冲師鍘?
8462,2500,77.19,110000,0,鎬€瀹夊幙
8463,22000,340.47,84400,0,鎬€鏉ュ幙
8464,12000,365.01,198000,0,娑块箍鍘?
8465,30000,789.66,129000,0,璧ゅ煄鍘?
8466,30000,525.55,150000,0,瀹氬叴鍘?
8467,6000,199.26,75000,0,鍞愬幙
8468,10000,336.9,65000,0,楂橀槼鍘?
8469,8300,271.7,45020,0,瀹瑰煄鍘?
8470,19000,467.01,73000,0,娑炴簮鍘?
8471,25000,534.89,58295,0,鏈涢兘鍘?
8472,25000,403.75,108000,1,瀹夋柊鍘?
8473,18000,428.91,150000,0,鏄撳幙
8474,15000,228.25,70000,0,鏇查槼鍘?
8475,18000,391.28,71991,0,锠″幙
8476,14000,297.39,42000,0,椤哄钩鍘?
8477,7800,255.33,120000,0,鍗氶噹鍘?
8478,21000,520.67,55200,1,闆勫幙
8479,2400,73.01,55000,0,娑垮窞甯?
8480,4000,121.67,50582,1,瀹氬窞甯?
8481,12000,387.15,77000,0,瀹夊浗甯?
8482,12000,395.66,77000,0,楂樼搴楀競
8483,18000,589.22,123504,0,寮犲鍙ｅ競
8484,14000,422.24,80000,0,妗ヤ笢鍖?
8485,15000,456.27,87000,0,妗ヨタ鍖?
8486,10500,230.87,40000,0,瀹ｅ寲鍖?
8487,12000,387.15,74000,0,涓嬭姳鍥尯
8488,8000,241.28,60000,0,涓囧叏鍖?
8489,20000,444.79,175000,0,宕囩ぜ鍖?
8490,15000,483.94,48000,0,寮犲寳鍘?
8491,1500,50.54,14400,1,搴蜂繚鍘?
8492,8400,299.03,60000,0,娌芥簮鍘?
8493,7500,245.51,47500,0,灏氫箟鍘?
8494,35000,515.89,105000,0,钄氬幙
8495,1600,49.77,40000,1,闃冲師鍘?
8496,12000,407.17,75000,0,鎬€瀹夊幙
8497,13200,320.93,36000,1,鎬€鏉ュ幙
8498,16950,416.62,45000,1,娑块箍鍘?
8499,6600,216.05,101877,0,璧ゅ煄鍘?
8500,14000,458.28,62400,0,瀹氬叴鍘?
8501,13000,216.14,40000,0,鍞愬幙
8502,12000,361.92,55000,0,楂橀槼鍘?
8503,2400,77.43,10800,1,瀹瑰煄鍘?
8504,20000,608.35,84000,0,娑炴簮鍘?
8505,8150,288.51,35004,0,鏈涢兘鍘?
8506,28100,713.41,55000,0,瀹夋柊鍘?
8507,28000,870.85,111000,0,鏄撳幙
8508,7200,227.26,25000,1,鏇查槼鍘?
8509,20000,491.59,125000,1,锠″幙
8510,5000,163.67,34800,1,椤哄钩鍘?
8511,28000,723.11,252000,0,鍗氶噹鍘?
8512,21000,697.41,90000,0,闆勫幙
8513,4200,145.17,65000,0,娑垮窞甯?
8514,10000,304.18,108000,0,瀹氬窞甯?
8515,5900,179.47,77040,0,瀹夊浗甯?
8516,15000,466.53,100000,0,楂樼搴楀競
8517,16000,539.03,55000,1,寮犲鍙ｅ競
8518,22000,679.2,160000,0,妗ヤ笢鍖?
8519,12000,378.76,71000,0,妗ヨタ鍖?
8520,13000,299.07,75000,1,瀹ｅ寲鍖?
8521,10000,327.34,59000,0,涓嬭姳鍥尯
8522,12000,398.52,40000,0,涓囧叏鍖?
8523,12000,258.47,40584,0,宕囩ぜ鍖?
8524,1700,53.66,63000,0,寮犲寳鍘?
8525,12900,317.08,52800,1,搴蜂繚鍘?
8526,12000,392.81,54000,0,娌芥簮鍘?
8527,3000,98.21,85000,0,灏氫箟鍘?
8528,5600,182.26,54000,0,钄氬幙
8529,3375,116.65,101000,0,闃冲師鍘?
8530,5000,168.45,24996,1,鎬€瀹夊幙
8531,20000,617.46,178650,0,鎬€鏉ュ幙
8532,17000,560.52,61000,0,娑块箍鍘?
8533,15000,355.2,39000,1,璧ゅ煄鍘?
8534,13000,395.43,42000,1,瀹氬叴鍘?
8535,12000,365.01,53000,0,鍞愬幙
8536,5000,162.73,58560,0,楂橀槼鍘?
8537,4800,149.29,92000,0,瀹瑰煄鍘?
8538,15000,483.94,65000,0,娑炴簮鍘?
8539,32000,457.58,52500,0,鏈涢兘鍘?
8540,6000,210.92,18720,0,瀹夋柊鍘?
8541,15000,463.09,132000,0,鏄撳幙
8542,12000,291.76,41548.8,1,鏇查槼鍘?
8543,14000,280.47,40000,0,锠″幙
8544,15000,384.1,67200,0,椤哄钩鍘?
8545,13000,266.66,80000,0,鍗氶噹鍘?
8546,35000,495.28,71516,0,闆勫幙
8547,35000,683.31,113328,1,娑垮窞甯?
8548,14125,289.73,78000,0,瀹氬窞甯?
8549,7550,260.95,20400,1,瀹夊浗甯?
8550,17000,572.72,170000,0,楂樼搴楀競
8551,35000,932.17,275000,0,寮犲鍙ｅ競
8552,9200,217.86,40000,0,妗ヤ笢鍖?
8553,1500,46.66,42769,0,妗ヨタ鍖?
8554,14400,334.99,76422,0,瀹ｅ寲鍖?
8555,16750,372.51,72000,0,涓嬭姳鍥尯
8556,13500,286.77,114000,0,涓囧叏鍖?
8557,2000,62.21,40000,0,宕囩ぜ鍖?
8558,18000,593.49,175000,0,寮犲寳鍘?
8559,25475,895.5,63000,0,搴蜂繚鍘?
8560,18000,593.49,350000,0,娌芥簮鍘?
8561,2500,75.4,48000,0,灏氫箟鍘?
8562,16800,587.5,120000,0,钄氬幙
8563,9600,325.74,28800,0,闃冲師鍘?
8564,26500,576.05,80000,0,鎬€瀹夊幙
8565,30000,783.02,82000,0,鎬€鏉ュ幙
8566,5000,163.67,37560,0,娑块箍鍘?
8567,13250,328.52,34000,1,璧ゅ煄鍘?
8568,10400,236.58,93000,0,瀹氬叴鍘?
8569,4500,151.61,24000,0,鍞愬幙
8570,16000,347.8,65000,0,楂橀槼鍘?
8571,5000,150.8,165000,0,瀹瑰煄鍘?
8572,12000,315.87,40000,1,娑炴簮鍘?
8573,28000,943.3,160000,1,鏈涢兘鍘?
8574,12000,404.27,87600,0,瀹夋柊鍘?
8575,6000,208.67,65000,0,鏄撳幙
8576,14000,361.56,70000,1,鏇查槼鍘?
8577,25000,848.27,160000,0,锠″幙
8578,8000,241.28,65000,0,椤哄钩鍘?
8579,24000,746.44,70000,0,鍗氶噹鍘?
8580,6000,199.26,61000,1,闆勫幙
8581,6000,199.26,89700,1,娑垮窞甯?
8582,4100,109.2,60000,0,瀹氬窞甯?
8583,35000,500.39,55000,0,瀹夊浗甯?
8584,18000,437.63,60000,1,楂樼搴楀競
8585,20000,622.04,90000,0,寮犲鍙ｅ競
8586,28000,979.16,75000,0,妗ヤ笢鍖?
8587,15000,452.4,40000,0,妗ヨタ鍖?
8588,15000,498.15,54000,0,瀹ｅ寲鍖?
8589,16000,299.41,55000,0,涓嬭姳鍥尯
8590,14000,451.68,88000,0,涓囧叏鍖?
8591,12000,365.01,100000,0,宕囩ぜ鍖?
8592,19750,614.26,51000,0,寮犲寳鍘?
8593,4000,140.61,51000,0,搴蜂繚鍘?
8594,4000,131.89,31150,0,娌芥簮鍘?
8595,6000,185.24,67644,0,灏氫箟鍘?
8596,14500,437.32,120000,0,钄氬幙
8597,17850,457.07,58800,1,闃冲師鍘?
8598,25000,671.01,136000,0,鎬€瀹夊幙
8599,10000,322.63,48000,0,鎬€鏉ュ幙
8600,20000,502.34,104400,0,娑块箍鍘?
8601,16800,373.63,54996,0,璧ゅ煄鍘?
8602,10400,316.35,48000,0,瀹氬叴鍘?
8603,13600,322.05,55000,1,鍞愬幙
8604,3900,131.39,52000,0,楂橀槼鍘?
8605,15000,341.22,98000,1,瀹瑰煄鍘?
8606,14000,451.68,65000,0,娑炴簮鍘?
8607,16000,389.01,38000,0,鏈涢兘鍘?
8608,18250,458.39,40800,1,瀹夋柊鍘?
8609,30000,933.05,80690,0,鏄撳幙
