,loan_amnt,installment,annual_inc,result,type
8622,8000,194.51,33696,0,无极县
8623,10000,308.73,50000,0,平山县
8624,16800,447.44,38269.33,1,元氏县
8625,13000,425.55,34000,0,赵县
8626,13250,403.04,52000,0,辛集市
8627,35000,618.84,165000,0,晋州市
8628,4800,159.41,96000,0,新乐市
8629,15000,466.53,127500,0,唐山市
8630,3600,111.15,55000,0,路南区
8631,6000,182.51,100860,0,路北区
8632,17600,240.7,43200,0,古冶区
8633,4800,161.71,41504.4,0,开平区
8634,15000,466.53,71500,0,丰南区
8635,35000,1104.71,108000,0,丰润区
8636,18000,610.75,100000,0,曹妃甸区
8637,14000,471.65,249996,0,滦南县
8638,5000,155.51,75000,0,怀柔区
8639,6000,196.41,120000,0,平谷区
8640,7500,247.29,85000,0,密云区
8641,15000,518.44,65000,1,延庆区
8642,13200,338.01,40000,0,天津市
8643,9600,333.87,300000,0,天津市市辖区
8644,24000,740.95,66143.38,0,和平区
8645,3200,97.34,12000,1,河东区
8646,13700,297.81,78804,0,河西区
8647,5600,138.85,36000,0,南开区
8648,22750,430.33,45000,0,河北区
8649,10000,308.73,200000,0,红桥区
8650,12000,398.52,47700,0,东丽区
8651,15000,364.7,60000,0,西青区
8652,5000,128.04,99996,0,津南区
8653,12000,392.81,60000,0,北辰区
8654,20000,271.72,73000,0,武清区
8655,20000,495.87,62208,0,宝坻区
8656,11200,257.66,110004,0,滨海新区
8657,7200,232.29,35004,0,宁河区
8658,12000,424.8,65000,0,静海区
8659,12000,301.41,88500,0,蓟州区
8660,35000,567.69,65000,0,河北省
8661,4200,137.49,30873.6,0,石家庄市
8662,12000,263.86,40000,1,长安区
8663,9000,279.92,48800,0,桥西区
8664,18000,585.81,81000,0,新华区
8665,35000,500.36,149000,0,井陉矿区
8666,8000,302.89,79985,0,裕华区
8667,25000,627.56,320000,0,藁城区
8668,12000,404.27,150000,0,鹿泉区
8669,16000,497.63,60000,0,栾城区
8670,18000,391.28,80000,0,井陉县
8671,21000,743.39,112511.52,1,正定县
8672,35000,510.4,85000,0,行唐县
8673,8000,246.99,36000,0,灵寿县
8674,21600,480.38,72000,0,高邑县
8675,20000,526.44,54000,1,深泽县
8676,20000,491.59,64000,1,赞皇县
8677,14000,464.94,35000,1,无极县
8678,14400,447.87,50000,0,平山县
8679,2000,60.84,38400,0,元氏县
8680,18000,597.78,156000,0,赵县
8681,35000,498.34,74000,0,辛集市
8682,15000,329.82,120000,0,晋州市
8683,12300,312.28,75000,0,新乐市
8684,35000,517.04,54000,0,唐山市
8685,6500,202.17,57600,0,路南区
8686,12800,389.35,65000,0,路北区
8687,35000,1129.19,300000,0,古冶区
8688,6000,180.96,51000,0,开平区
8689,10000,351.53,45000,0,丰南区
8690,7000,235.83,24000,0,丰润区
8691,25000,771.82,105600,0,曹妃甸区
8692,2800,97.92,33250,0,滦南县
8693,7500,265.5,51000,0,怀柔区
8694,15000,473.45,75000,1,平谷区
8695,25000,640.16,55000,0,密云区
8696,1500,51.85,33600,0,延庆区
8697,8000,252.51,65004,0,天津市
8698,7600,165.21,95004,1,天津市市辖区
8699,12000,240.4,65000,0,和平区
8700,18000,452.11,185000,1,河东区
8701,20050,440.86,63000,0,河西区
8702,7000,229.14,200000,0,南开区
8703,11800,403.24,126000,0,河北区
8704,17800,391.38,95000,1,红桥区
8705,15000,491.01,40000,0,东丽区
8706,3300,108.03,52000,0,西青区
8707,4800,159.41,55000,0,津南区
8708,12000,263.86,60000,0,北辰区
8709,6500,197.72,99518.42,0,武清区
8710,6175,137.33,50880,0,宝坻区
8711,18000,437.63,139500,0,滨海新区
8712,6000,186.61,56000,0,宁河区
8713,9000,273.76,22800,0,静海区
8714,13200,344.53,75000,0,蓟州区
8715,6000,153.64,60000,0,河北省
8716,7000,225.84,70000,0,石家庄市
8717,6500,212.78,20000,0,长安区
8718,32000,540.28,148500,0,桥西区
8719,5000,164.86,119004,0,新华区
8720,12000,395.66,45176,0,井陉矿区
8721,5000,175.77,42000,0,裕华区
8722,26400,934.55,68000,1,藁城区
8723,8800,307.74,37824,0,鹿泉区
8724,14000,422.24,85000,0,栾城区
8725,12000,373.22,36000,0,井陉县
8726,30800,444.54,70000,1,正定县
8727,24000,614.55,89000,0,行唐县
8728,30000,996.29,77800,0,灵寿县
8729,16000,347.8,82000,0,高邑县
8730,35000,814.21,70000,1,深泽县
8731,10000,327.34,60000,1,赞皇县
8732,30000,799,150000,1,无极县
8733,10000,315.63,38400,1,平山县
8734,11200,366.63,56900,0,元氏县
8735,13600,278.96,75000,0,赵县
8736,13800,451.73,75000,0,辛集市
8737,8000,248.82,50000,0,晋州市
8738,10500,326.57,155004,0,新乐市
8739,16200,398.19,38000,1,唐山市
8740,25000,543.44,150000,0,路南区
8741,1600,55.31,40000,0,路北区
8742,4200,137.49,70000,0,古冶区
8743,14400,434.31,135000,0,开平区
8744,2500,81.84,64000,0,丰南区
8745,26000,888.5,127992,0,丰润区
8746,15575,372.42,70000,1,曹妃甸区
8747,15000,333.6,95000,0,滦南县
8748,12000,276.06,95000,0,怀柔区
8749,5000,157.82,72000,0,平谷区
8750,24000,757.51,124992,0,密云区
8751,19000,413.02,62000,0,延庆区
8752,8000,252.51,20400,0,天津市
8753,4000,139.88,45000,0,天津市市辖区
8754,10000,339.31,60000,0,和平区
8755,35000,528.33,130000,0,河东区
8756,10000,311.02,50000,0,河西区
8757,18250,396.71,39600,0,南开区
8758,21000,697.41,78000,1,河北区
8759,14400,327.58,48000,0,红桥区
8760,18000,426.24,36000,0,东丽区
8761,1550,46.75,26400,1,西青区
8762,21125,480.56,62400,0,津南区
8763,12000,297.53,50000,0,北辰区
8764,18400,484.32,93000,0,武清区
8765,14400,454.51,85000,0,宝坻区
8766,6800,222.6,77500,0,滨海新区
8767,10200,368.71,36000,0,宁河区
8768,16000,497.63,80000,0,静海区
8769,30000,690.15,90000,0,蓟州区
8770,18400,593.63,50000,0,河北省
8771,7000,246.07,60000,0,石家庄市
8772,15000,531,75531,0,长安区
8773,8000,246.99,22000,0,桥西区
8774,18000,409.47,114000,0,新华区
8775,15000,473.45,69000,0,井陉矿区
8776,7000,220.95,65000,0,裕华区
8777,14000,301.54,150000,0,藁城区
8778,5500,130.24,31550.07,0,鹿泉区
8779,15000,399.5,215000,0,栾城区
8780,4800,165.91,52800,0,井陉县
8781,8000,248.82,24000,0,正定县
8782,25450,592.05,53000,0,行唐县
8783,3600,125.21,36000,0,灵寿县
8784,5000,175.77,70000,0,高邑县
8785,21000,677.52,60000,0,深泽县
8786,3000,96.79,28000,0,赞皇县
8787,12000,276.06,120000,0,无极县
8788,2000,65.47,50000,0,平山县
8789,5000,182.75,45000,1,元氏县
8790,8000,241.28,30000,0,赵县
8791,7000,232.47,52000,0,辛集市
8792,6750,205.32,41000,0,晋州市
8793,22000,590.49,148000,0,新乐市
8794,14400,383.52,50400,1,唐山市
8795,7000,227.82,75000,0,路南区
8796,20000,486.26,38880,0,路北区
8797,18000,395.78,45000,1,古冶区
8798,13250,294.68,55000,0,开平区
8799,9000,303.21,57000,0,丰南区
8800,13800,346.62,50000,1,丰润区
8801,14000,422.24,148000,0,曹妃甸区
8802,5000,155.51,45000,0,滦南县
8803,20000,486.26,65600,0,怀柔区
8804,13800,346.62,62000,0,平谷区
8805,10000,336.9,85000,0,密云区
8806,7500,226.2,40000,0,延庆区
8807,2000,65.47,51000,0,天津市
8808,3200,104.75,31200,0,天津市市辖区
8809,16000,574.36,95000,1,和平区
8810,22000,545.46,94500,0,河东区
8811,8000,246.99,33600,0,河西区
8812,13000,428.63,59000,0,南开区
8813,6925,223.42,27040,0,河北区
8814,12000,301.41,50000,0,红桥区
8815,2500,84.83,43000,0,东丽区
8816,35000,860.28,150000,0,西青区
8817,10000,304.18,120000,0,津南区
8818,4800,162.87,65000,0,北辰区
8819,3000,101.07,38400,0,武清区
8820,12000,419.64,70000,0,宝坻区
8821,30000,761.64,108000,0,滨海新区
8822,8000,271.45,55000,0,宁河区
8823,30000,783.02,80000,0,静海区
8824,35000,860.28,98000,1,蓟州区
8825,9000,223.15,60000,0,河北省
8826,13000,339.31,43000,0,石家庄市
8827,7200,248.86,95000,0,长安区
8828,11000,339.6,68000,0,桥西区
8829,1000,33.94,100000,1,新华区
8830,14750,328.04,62100,0,井陉矿区
8831,14400,434.31,60000,0,裕华区
8832,14000,311.36,68000,0,藁城区
8833,4100,139.12,60000,0,鹿泉区
8834,5000,172.82,90000,0,栾城区
8835,5100,112.14,60000,0,井陉县
8836,7200,239.11,50000,1,正定县
8837,10000,327.34,80000,1,行唐县
8838,35000,913.52,120000,0,灵寿县
8839,10000,301.6,99996,0,高邑县
8840,7000,217.72,51996,0,深泽县
8841,25000,640.16,99600,0,赞皇县
8842,6000,209.82,77000,0,无极县
8843,20000,473.6,70000,0,平山县
8844,7600,186.81,36000,1,元氏县
8845,2500,77.19,32500,0,赵县
8846,25000,575.12,50000,1,辛集市
8847,10000,327.34,38000,0,晋州市
8848,9500,288.97,28000,0,新乐市
8849,15000,323.08,50000,0,唐山市
8850,25000,789.08,150000,0,路南区
8851,1500,45.63,65004,0,路北区
8852,21000,510.57,160000,0,古冶区
8853,20000,491.59,198204,0,开平区
8854,25000,555.99,78000,0,丰南区
8855,5400,176.77,50000,1,丰润区
8856,9000,277.86,39359,1,曹妃甸区
8857,13500,355.35,32000,1,滦南县
8858,13000,419.42,30000,0,怀柔区
8859,23600,518.91,68004,0,平谷区
8860,10000,311.02,67000,0,密云区
8861,5000,168.45,73500,0,延庆区
8862,35000,1088.56,104000,0,天津市
8863,2000,65.47,50400,0,天津市市辖区
8864,16000,523.75,67000,0,和平区
8865,15000,524.55,102000,0,河东区
8866,7125,229.88,75000,0,河西区
8867,35000,769.57,110000,0,南开区
8868,6000,185.24,84000,0,河北区
8869,7000,239.21,85000,0,红桥区
8870,6500,133.33,129996,0,东丽区
8871,5000,168.45,64000,0,西青区
8872,20000,430.78,32000,0,津南区
8873,20000,444.79,74600,0,北辰区
8874,22000,715.99,74064,0,武清区
8875,14300,380.86,58500,0,宝坻区
8876,5600,185.98,40000,0,滨海新区
8877,3000,98.21,65000,0,宁河区
8878,5000,170.87,65000,0,静海区
8879,18000,464.86,54996,0,蓟州区
8880,6000,186.61,69000,0,河北省
8881,7000,246.07,60000,1,石家庄市
8882,21000,559.3,73500,1,长安区
8883,17000,369.54,53200,0,桥西区
8884,5000,155.51,72000,0,新华区
8885,10500,348.71,38400,0,井陉矿区
8886,10000,304.18,60000,0,裕华区
8887,11000,365.31,45000,0,藁城区
8888,4400,143.2,26496,0,鹿泉区
8889,6900,222.62,60000,0,栾城区
8890,2000,60.32,98000,0,井陉县
8891,4800,161.71,19200,0,正定县
8892,6000,180.96,100000,0,行唐县
8893,10700,271.66,50000,0,灵寿县
8894,1500,49.46,80000,0,高邑县
8895,7000,239.21,19200,0,深泽县
8896,29175,648.84,93000,0,赞皇县
8897,12800,386.05,52992,0,无极县
8898,28000,870.85,200000,0,平山县
8899,5000,155.51,58000,0,元氏县
8900,20000,491.59,90000,0,赵县
8901,24000,589.91,90000,0,辛集市
8902,28000,745.73,72000,0,晋州市
8903,5000,162.73,72000,0,新乐市
8904,8000,248.82,57750,0,唐山市
8905,6000,202.14,55000,0,路南区
8906,6000,203.59,43000,0,路北区
8907,5000,155.51,101000,0,古冶区
8908,19000,621.95,49000,0,开平区
8909,12000,304.66,38000,0,丰南区
8910,2400,73.01,95000,0,丰润区
8911,6000,205.04,50000,0,曹妃甸区
8912,10000,329.72,60000,0,滦南县
8913,12000,390.54,175000,0,怀柔区
8914,6400,199.06,75000,0,平谷区
8915,10000,322.63,38004,0,密云区
8916,13600,472.99,56000,0,延庆区
8917,25000,510.53,66000,0,天津市
8918,25000,397.39,43000,0,天津市市辖区
8919,15000,505.34,120000,0,和平区
8920,4000,124.41,30000,0,河东区
8921,30225,795.58,54000,0,河西区
8922,5000,161.32,63800,0,南开区
8923,8325,206.41,27000,0,河北区
8924,8000,281.22,65000,0,红桥区
8925,6000,130.43,42996,0,东丽区
8926,15000,498.15,65000,0,西青区
8927,15600,312.52,56964,1,津南区
8928,10000,304.18,45000,0,北辰区
8929,12000,294.96,53000,1,武清区
8930,19200,482.25,65000,1,宝坻区
8931,2800,87.09,40000,0,滨海新区
8932,9000,307.56,48000,0,宁河区
8933,29000,763.33,115000,0,静海区
8934,3500,114.57,27600,1,蓟州区
8935,3500,112.92,24240,0,河北省
8936,31825,707.77,60000,0,石家庄市
8937,10000,327.34,39996,0,长安区
8938,15000,384.1,63996,0,桥西区
8939,3300,111.18,41196,1,新华区
8940,6000,199.26,65000,0,井陉矿区
8941,30000,697.9,69500,0,裕华区
8942,25000,760.44,50000,0,藁城区
8943,8450,194.39,55000,0,鹿泉区
8944,10000,315.63,24000,0,栾城区
8945,21000,692.4,113000,0,井陉县
8946,20000,486.26,45000,0,正定县
8947,3750,131.14,480000,0,行唐县
8948,16000,523.75,82000,0,灵寿县
8949,35000,888.58,93500,1,高邑县
8950,23000,626.9,65000,0,深泽县
8951,12000,365.01,44000,0,赞皇县
8952,2100,68.75,39000,0,无极县
8953,2400,81.44,40000,0,平山县
8954,16000,368.08,75000,0,元氏县
8955,5000,161.32,62236,0,赵县
8956,2200,72.02,52416,0,辛集市
8957,10000,327.34,110000,0,晋州市
8958,20000,465.27,30000,0,新乐市
8959,7200,232.29,120000,0,唐山市
8960,6000,156.61,66000,0,路南区
8961,15000,376.76,78000,1,路北区
8962,14000,311.36,76000,0,古冶区
8963,13200,447.89,70000,0,开平区
8964,12000,392.81,84000,0,丰南区
8965,7500,236.73,50400,1,丰润区
8966,29000,644.95,150000,0,曹妃甸区
8967,31000,978.46,105500,0,滦南县
8968,2000,62.21,60000,0,怀柔区
8969,24000,602.81,60000,1,平谷区
8970,10000,341.73,38400,0,密云区
8971,10000,327.34,64200,0,延庆区
8972,4000,134.76,86400,0,天津市
8973,11500,381.91,79000,0,天津市市辖区
8974,28000,710.87,75996,0,和平区
8975,24000,516.93,115000,0,河东区
8976,10400,328.26,20688,0,河西区
8977,8000,216.39,72780,1,南开区
8978,8000,241.28,75000,0,河北区
8979,29600,779.13,110000,0,红桥区
8980,7500,249.08,68000,0,东丽区
8981,6425,193.78,38000,0,西青区
8982,6000,180.96,200000,0,津南区
8983,12000,294.96,102000,0,北辰区
8984,12000,291.76,86400,1,武清区
8985,20000,622.04,55000,0,宝坻区
8986,9000,327.14,42000,1,滨海新区
8987,13250,325.68,38400,0,宁河区
8988,10000,341.73,285000,0,静海区
8989,10000,304.18,45500,0,蓟州区
8990,2000,53.27,39000,0,河北省
8991,5000,170.87,52000,0,石家庄市
8992,27575,599.41,80500,0,长安区
8993,24000,746.44,103000,0,桥西区
8994,20000,444.79,60000,0,新华区
8995,25000,619.84,130000,0,井陉矿区
8996,2000,63.13,22800,0,裕华区
8997,12000,361.92,45000,0,藁城区
8998,17200,452.74,44000,0,鹿泉区
8999,14550,323.59,58000,0,栾城区
9000,12000,307.28,67000,0,井陉县
9001,2000,65.47,56000,0,正定县
9002,14400,331.27,62000,0,行唐县
9003,10000,301.6,42000,0,灵寿县
9004,20000,659.43,70000,0,高邑县
9005,13000,319.53,85000,0,深泽县
9006,5000,161.32,54000,0,赞皇县
9007,19200,592.76,90000,0,无极县
9008,2500,76.05,21600,0,平山县
9009,12000,404.27,165500,0,元氏县
9010,2800,90.34,10560,0,赵县
9011,11000,331.76,100000,0,辛集市
9012,12000,276.06,82000,0,晋州市
9013,20000,502.34,65000,0,新乐市
9014,20000,617.46,42224,0,唐山市
9015,28000,615.66,135000,0,路南区
9016,10000,304.18,97333,0,路北区
9017,4000,129.05,58800,1,古冶区
9018,6000,180.96,47820,0,开平区
9019,3800,118.19,15523,0,丰南区
9020,20000,444.79,46800,0,丰润区
9021,15000,466.53,190300,0,曹妃甸区
9022,6000,186.61,45000,0,滦南县
9023,6000,162.29,36396,0,怀柔区
9024,35000,1104.71,122880,0,平谷区
9025,10000,327.34,35000,0,密云区
9026,35000,850.95,90000,0,延庆区
9027,30000,502.93,68496,0,天津市
9028,12800,442.41,36000,1,天津市市辖区
9029,12000,395.66,65000,0,和平区
9030,35000,860.28,125000,0,河东区
9031,15000,508.96,55000,0,河西区
9032,4650,157.78,85000,0,南开区
9033,1500,50.54,60000,0,河北区
9034,15000,542.22,65000,1,红桥区
9035,4200,146.07,21600,0,东丽区
9036,12000,286.93,47160,0,西青区
9037,6000,195.27,145000,0,津南区
9038,10800,267.77,77280,0,北辰区
9039,4000,99.18,66000,0,武清区
9040,22000,489.27,90000,1,宝坻区
9041,4500,135.72,67000,0,滨海新区
9042,10000,322.63,95000,0,宁河区
9043,14500,437.32,70000,1,静海区
9044,5200,114.34,57000,1,蓟州区
9045,5000,150.8,65000,0,河北省
9046,18000,547.52,65000,0,石家庄市
9047,13000,392.08,59000,0,长安区
9048,4800,149.29,20000,0,桥西区
9049,3000,104.91,51996,1,新华区
9050,7000,211.12,45000,0,井陉矿区
9051,10000,270.48,65000,0,裕华区
9052,12000,254.91,75000,0,藁城区
9053,4000,87.96,160549,0,鹿泉区
9054,6250,194.39,63177,0,栾城区
9055,4000,93.06,35004,0,井陉县
9056,4400,132.71,71000,0,正定县
9057,12000,361.92,140000,0,行唐县
9058,19000,413.02,57000,0,灵寿县
9059,5400,191.16,25104,0,高邑县
9060,6000,208.67,61000,0,深泽县
9061,3000,92.62,45600,0,赞皇县
9062,2700,89.67,60000,0,无极县
9063,14400,295.37,70000,0,平山县
9064,7600,231.18,57400,0,元氏县
9065,3500,112.92,28800,0,赵县
9066,25000,407.62,48000,0,辛集市
9067,10025,302.36,44966,0,晋州市
9068,35000,805.17,187000,0,新乐市
9069,6400,197.59,30000,0,唐山市
9070,11500,397.47,63000,0,路南区
9071,5000,169.66,53500,0,路北区
9072,25000,575.12,49200,0,古冶区
9073,21000,520.67,37000,1,开平区
9074,10000,301.6,50000,1,丰南区
9075,25000,575.12,108900,1,丰润区
9076,7000,217.72,51000,0,曹妃甸区
9077,31200,792.11,92000,1,滦南县
9078,20000,460.1,35000,0,怀柔区
9079,2800,91.13,50000,0,平谷区
9080,6325,143.89,59496,0,密云区
9081,8500,219.52,60000,0,延庆区
9082,33000,1064.67,67600,0,天津市
9083,10000,308.73,34000,0,天津市市辖区
9084,12500,307.24,55000,0,和平区
9085,14400,434.31,83199.96,0,河东区
9086,14100,289.22,47000,0,河西区
9087,9475,323.79,66901,0,南开区
9088,6000,195.27,80490,0,河北区
9089,25000,549.69,47500,0,红桥区
9090,9400,256.21,50000,0,东丽区
9091,22000,725.37,119000,0,西青区
9092,20000,482.34,80000,0,津南区
9093,35000,796.18,85000,0,北辰区
9094,22400,544.61,89196,0,武清区
9095,14350,462.97,100000,0,宝坻区
9096,6500,202.17,170000,0,滨海新区
9097,5500,171.06,38450,0,宁河区
9098,3000,104.34,38000,0,静海区
9099,5000,121.57,49000,0,蓟州区
9100,12000,365.01,38400,0,河北省
9101,9000,279.92,35500,0,石家庄市
9102,4000,131.89,65000,0,长安区
9103,3000,93.31,8472,0,桥西区
9104,7000,217.72,33888,0,新华区
9105,1500,51.85,41000,0,井陉矿区
9106,1200,41.74,58000,0,裕华区
9107,14000,422.24,57000,0,藁城区
9108,3000,99.63,48000,0,鹿泉区
9109,12800,336.92,60000,0,栾城区
9110,14000,441.89,40404,0,井陉县
9111,7500,226.2,80000,0,正定县
9112,13200,398.11,62000,0,行唐县
9113,7200,235.69,37800,0,灵寿县
9114,22200,614.53,82000,0,高邑县
9115,20000,444.79,135000,0,深泽县
9116,4400,156.64,65000,0,赞皇县
9117,6400,206.48,41000,0,无极县
9118,1600,52.08,12000,1,平山县
9119,20000,502.34,56400,0,元氏县
9120,21000,510.57,135000,0,赵县
9121,12000,373.22,65000,0,辛集市
9122,18000,394.53,93600,0,晋州市
9123,20000,495.87,50000,0,新乐市
9124,8000,263.78,65000,0,唐山市
9125,6000,186.61,78500,0,路南区
9126,14000,422.24,70000,0,路北区
9127,8000,246.99,60000,0,古冶区
9128,14125,475.86,30000,0,开平区
9129,7000,220.95,118000,0,丰南区
9130,25000,854.32,200000,0,丰润区
9131,2400,84.96,31200,0,曹妃甸区
9132,7000,237.52,41000,0,滦南县
9133,9200,209.29,31000,0,怀柔区
9134,20000,512.13,90000,0,平谷区
9135,15000,456.27,54000,1,密云区
9136,3700,121.12,186000,0,延庆区
9137,12800,386.05,55000,0,天津市
9138,3600,116.15,67000,0,天津市市辖区
9139,15000,394.83,30000,0,和平区
9140,3600,121.29,36000,0,河东区
9141,9000,279.92,40000,0,河西区
9142,6800,172.64,69000,0,南开区
9143,10000,347.79,38400,0,河北区
9144,20000,516.51,65000,0,红桥区
9145,20500,498.42,73200,1,东丽区
9146,3000,74.39,33804,1,西青区
9147,16000,505.01,150000,0,津南区
9148,10000,336.9,50000,0,北辰区
9149,8000,173.9,192000,0,武清区
9150,8850,273.23,60000,0,宝坻区
9151,16500,513.18,65000,0,滨海新区
9152,8000,260.36,26400,1,宁河区
9153,18225,320.35,48383,0,静海区
9154,25000,614.48,58000,0,蓟州区
9155,10400,352.88,62000,0,河北省
9156,14500,437.32,120000,0,石家庄市
9157,12000,286.93,69610,0,长安区
9158,8000,279.76,59126,0,桥西区
9159,21000,315.74,92000,1,新华区
9160,7150,220.74,61200,0,井陉矿区
9161,12000,215.48,45000,1,裕华区
9162,12000,404.27,138600,0,藁城区
9163,35000,1179.12,157544,0,鹿泉区
9164,1000,30.16,62400,0,栾城区
9165,2000,60.32,94940,0,井陉县
9166,6000,197.83,25000,0,正定县
9167,13000,266.66,56700,0,行唐县
9168,7800,253.86,60000,0,灵寿县
9169,35000,504.31,370008,0,高邑县
9170,30000,761.64,105000,0,深泽县
9171,8500,256.36,60000,1,赞皇县
9172,16000,320.54,85000,0,无极县
